timestamp,latitude,longitude,stop_name
148,40.49175,-3.72322,
149,40.49177,-3.72321,
150,40.49179,-3.7232,
151,40.49182,-3.7232,
152,40.49184,-3.7232,
153,40.49186,-3.7232,
154,40.49188,-3.7232,
155,40.49191,-3.72321,
156,40.49193,-3.72322,
157,40.49195,-3.72323,
158,40.49211,-3.72306,
159,40.49214,-3.72303,
160,40.49236,-3.72279,
161,40.49271,-3.7224,
162,40.4929,-3.72218,
163,40.49309,-3.72198,
164,40.49312,-3.72194,
165,40.49365,-3.72136,
166,40.4938,-3.72119,
167,40.49392,-3.72106,
168,40.49407,-3.72091,
169,40.49422,-3.72077,
170,40.49435,-3.72066,
171,40.49454,-3.7205,
172,40.49465,-3.72041,
173,40.49466,-3.7204,
174,40.49489,-3.72022,
175,40.49501,-3.72012,
176,40.49502,-3.72012,
177,40.49528,-3.7199,
178,40.49537,-3.71983,
179,40.49542,-3.71979,
180,40.4955,-3.71972,
181,40.49557,-3.71964,
182,40.49557,-3.71962,
183,40.49556,-3.71958,
184,40.49556,-3.71954,
185,40.49556,-3.71951,
186,40.49557,-3.71947,
187,40.49558,-3.71944,
188,40.49559,-3.7194,
189,40.4956,-3.71937,
190,40.49558,-3.71934,
191,40.49555,-3.71929,
192,40.49552,-3.71922,
193,40.4955,-3.71917,
194,40.4955,-3.71913,
195,40.49544,-3.71906,
196,40.49534,-3.71895,
197,40.49523,-3.71881,
198,40.495,-3.71854,
199,40.49472,-3.71821,
200,40.49459,-3.71806,
201,40.49443,-3.71787,
202,40.49438,-3.71781,
203,40.49432,-3.71775,
204,40.49428,-3.7177,
205,40.49423,-3.71765,
206,40.49411,-3.71753,
207,40.49406,-3.71748,
208,40.49395,-3.71737,
209,40.49385,-3.71728,
210,40.49378,-3.71722,
211,40.4937,-3.71715,
212,40.49364,-3.7171,
213,40.49347,-3.71698,
214,40.49343,-3.71694,
215,40.49326,-3.71683,
216,40.49303,-3.71669,
217,40.493,-3.71667,
218,40.49286,-3.7166,
219,40.49275,-3.71654,
220,40.49263,-3.71648,
221,40.49241,-3.7164,
222,40.49231,-3.71636,
223,40.49227,-3.71634,
224,40.49215,-3.7163,
225,40.49188,-3.71622,
226,40.49174,-3.71619,
227,40.49166,-3.71618,
228,40.49147,-3.71615,
229,40.49134,-3.71613,
230,40.49128,-3.71613,
231,40.49121,-3.71612,
232,40.49107,-3.71612,
233,40.49084,-3.71614,
234,40.49076,-3.71615,
235,40.49061,-3.71616,
236,40.49041,-3.71619,
237,40.49018,-3.71623,
238,40.49007,-3.71625,
239,40.48978,-3.71629,
240,40.48969,-3.7163,
241,40.48953,-3.71632,
242,40.48931,-3.71634,
243,40.48906,-3.71636,
244,40.48871,-3.71639,
245,40.48846,-3.71642,
246,40.48835,-3.71643,
247,40.48836,-3.71665,
248,40.48836,-3.71713,
249,40.48837,-3.71799,
250,40.48837,-3.71833,
251,40.48837,-3.71873,
252,40.48839,-3.71873,
253,40.48841,-3.71874,
254,40.48842,-3.71874,
255,40.48844,-3.71876,
256,40.48846,-3.71877,
257,40.48847,-3.71878,
258,40.48848,-3.7188,
259,40.4885,-3.71881,
260,40.4885,-3.71882,
261,40.48851,-3.71883,
262,40.48852,-3.71885,
263,40.48853,-3.71887,
264,40.48853,-3.7189,
265,40.48854,-3.71892,
266,40.48854,-3.71894,
267,40.48855,-3.71896,
268,40.48855,-3.71899,
269,40.48855,-3.71901,
270,40.48855,-3.71903,
271,40.48855,-3.71904,
272,40.48854,-3.71906,
273,40.48854,-3.71908,
274,40.48853,-3.7191,
275,40.48853,-3.71912,
276,40.48852,-3.71913,
277,40.48851,-3.71915,
278,40.48851,-3.71916,
279,40.48848,-3.71919,
280,40.48846,-3.71922,
281,40.48845,-3.71923,
282,40.48843,-3.71924,
283,40.48842,-3.71925,
284,40.4884,-3.71926,
285,40.48839,-3.71926,
286,40.48837,-3.71927,
287,40.48836,-3.71927,
288,40.48834,-3.71927,
289,40.48832,-3.71927,
290,40.48831,-3.71927,
291,40.48829,-3.71926,
292,40.48828,-3.71926,
293,40.48827,-3.71925,
294,40.48825,-3.71924,
295,40.48824,-3.71924,
296,40.48823,-3.71923,
297,40.48822,-3.71922,
298,40.4882,-3.7192,
299,40.48819,-3.71918,
300,40.48818,-3.71916,
301,40.48816,-3.71914,
302,40.48816,-3.71912,
303,40.48815,-3.7191,
304,40.48814,-3.71907,
305,40.48813,-3.71904,
306,40.48783,-3.71904,
307,40.48779,-3.71903,
308,40.48757,-3.71903,
309,40.48719,-3.71904,
310,40.48717,-3.71905,
311,40.48686,-3.71905,
312,40.48687,-3.71952,
313,40.48687,-3.71958,
314,40.48687,-3.71998,
315,40.48683,-3.72015,
316,40.48684,-3.72131,
317,40.48684,-3.72177,
318,40.48685,-3.72224,
319,40.48685,-3.72268,
320,40.48685,-3.72339,
321,40.48685,-3.7234,
322,40.48685,-3.72363,
323,40.48685,-3.724,
324,40.48686,-3.72481,
325,40.48686,-3.72526,
326,40.48631,-3.72526,
327,40.48554,-3.72527,
328,40.48554,-3.72498,
329,40.48554,-3.7245,
330,40.48554,-3.72442,
331,40.48553,-3.72379,
332,40.48553,-3.72347,
333,40.48553,-3.72332,
334,40.48553,-3.72322,
335,40.48553,-3.72271,
336,40.48524,-3.7227,
337,40.48513,-3.7227,
338,40.4849,-3.7227,
339,40.48469,-3.7227,
340,40.48457,-3.72269,
341,40.48451,-3.72268,
342,40.48435,-3.72264,
343,40.48433,-3.72264,
344,40.48424,-3.72262,
345,40.48417,-3.72261,
346,40.48413,-3.72259,
347,40.48406,-3.72257,
348,40.48398,-3.72256,
349,40.48384,-3.72256,
350,40.48362,-3.72254,
351,40.48338,-3.72252,
352,40.48314,-3.7225,
353,40.48299,-3.72249,
354,40.48284,-3.72249,
355,40.4828,-3.72249,
356,40.48276,-3.72249,
357,40.48274,-3.72249,
358,40.48271,-3.7225,
359,40.48266,-3.72251,
360,40.48264,-3.72252,
361,40.48262,-3.72253,
362,40.48259,-3.72255,
363,40.48255,-3.72258,
364,40.48249,-3.72263,
365,40.48247,-3.72264,
366,40.48233,-3.72275,
367,40.48227,-3.72281,
368,40.48216,-3.72289,
369,40.4821,-3.72294,
370,40.48179,-3.7232,
371,40.48156,-3.72339,
372,40.48124,-3.72364,
373,40.48111,-3.72375,
374,40.48098,-3.72386,
375,40.48096,-3.72387,
376,40.48094,-3.72391,
377,40.48092,-3.72393,
378,40.4809,-3.72395,
379,40.4808,-3.72409,
380,40.48071,-3.72416,
381,40.48068,-3.72411,
382,40.48064,-3.7241,
383,40.48061,-3.72409,
384,40.48058,-3.72407,
385,40.48047,-3.724,
386,40.48028,-3.72389,
387,40.48,-3.72377,
388,40.47998,-3.72377,
389,40.47996,-3.72377,
390,40.47994,-3.72377,
391,40.47993,-3.72377,
392,40.47992,-3.72376,
393,40.47988,-3.72374,
394,40.47982,-3.7237,
395,40.48003,-3.72322,
396,40.48017,-3.72289,
397,40.48046,-3.7222,
398,40.48059,-3.72188,
399,40.4807,-3.72163,
400,40.48085,-3.72127,
401,40.48091,-3.72113,
402,40.48111,-3.72066,
403,40.48121,-3.72042,
404,40.48137,-3.72005,
405,40.48143,-3.7199,
406,40.48156,-3.71961,
407,40.48184,-3.71893,
408,40.48192,-3.71876,
409,40.48212,-3.71828,
410,40.48216,-3.71817,
411,40.48219,-3.71809,
412,40.48225,-3.71792,
413,40.48228,-3.71783,
414,40.48228,-3.71782,
415,40.48232,-3.71767,
416,40.48234,-3.7176,
417,40.4824,-3.71734,
418,40.48242,-3.71726,
419,40.48244,-3.71714,
420,40.4827,-3.71596,
421,40.48278,-3.71558,
422,40.48284,-3.7153,
423,40.48289,-3.71508,
424,40.48295,-3.71483,
425,40.48298,-3.71469,
426,40.48304,-3.71439,
427,40.48306,-3.71431,
428,40.48307,-3.71423,
429,40.4831,-3.71412,
430,40.48315,-3.71387,
431,40.4832,-3.71364,
432,40.48328,-3.7133,
433,40.48333,-3.71313,
434,40.48334,-3.71308,
435,40.48335,-3.71304,
436,40.4834,-3.7129,
437,40.48343,-3.7128,
438,40.48346,-3.71272,
439,40.48349,-3.71265,
440,40.48355,-3.71251,
441,40.48357,-3.71247,
442,40.48363,-3.71234,
443,40.48367,-3.71226,
444,40.48371,-3.71219,
445,40.48375,-3.71212,
446,40.48385,-3.71196,
447,40.48403,-3.71169,
448,40.48421,-3.71142,
449,40.4846,-3.71084,
450,40.48469,-3.7107,
451,40.48491,-3.71037,
452,40.48496,-3.7103,
453,40.48497,-3.71016,
454,40.48498,-3.7101,
455,40.48498,-3.71006,
456,40.48503,-3.70984,
457,40.48505,-3.70978,
458,40.48506,-3.70975,
459,40.48506,-3.70974,
460,40.48507,-3.70973,
461,40.4851,-3.7097,
462,40.4851,-3.70968,
463,40.4851,-3.70964,
464,40.48511,-3.70957,
465,40.48514,-3.70946,
466,40.4852,-3.70919,
467,40.48521,-3.70909,
468,40.48522,-3.70905,
469,40.48523,-3.70901,
470,40.48523,-3.70898,
471,40.48522,-3.70894,
472,40.48522,-3.70888,
473,40.48521,-3.70885,
474,40.4852,-3.70882,
475,40.48518,-3.70879,
476,40.48515,-3.70875,
477,40.48514,-3.70872,
478,40.48513,-3.70869,
479,40.48512,-3.70868,
480,40.48505,-3.70859,
481,40.48503,-3.70855,
482,40.48491,-3.70835,
483,40.48463,-3.70793,
484,40.48456,-3.70784,
485,40.48456,-3.70783,
486,40.48449,-3.70774,
487,40.48442,-3.70763,
488,40.4843,-3.70746,
489,40.48418,-3.70728,
490,40.48416,-3.70725,
491,40.48413,-3.70722,
492,40.48407,-3.70715,
493,40.48399,-3.70705,
494,40.48394,-3.70698,
495,40.4838,-3.70676,
496,40.48354,-3.70638,
497,40.48336,-3.70613,
498,40.48322,-3.70598,
499,40.48309,-3.70586,
500,40.48298,-3.70576,
501,40.48291,-3.70571,
502,40.48289,-3.70569,
503,40.48279,-3.70563,
504,40.48256,-3.7055,
505,40.48248,-3.70546,
506,40.48245,-3.7055,
507,40.48242,-3.70554,
508,40.48239,-3.70556,
509,40.48235,-3.70559,
510,40.48232,-3.70561,
511,40.48228,-3.70563,
512,40.48223,-3.70564,
513,40.48221,-3.70565,
514,40.48219,-3.70565,
515,40.48217,-3.70564,
516,40.48215,-3.70564,
517,40.48189,-3.70555,
518,40.4818,-3.70551,
519,40.48152,-3.70541,
520,40.48149,-3.70539,
521,40.48147,-3.70537,
522,40.48145,-3.70535,
523,40.48142,-3.70532,
524,40.48139,-3.70528,
525,40.48137,-3.70523,
526,40.48136,-3.70519,
527,40.48135,-3.70516,
528,40.48134,-3.70511,
529,40.48134,-3.70508,
530,40.48133,-3.70504,
531,40.48126,-3.70501,
532,40.48122,-3.705,
533,40.4812,-3.70499,
534,40.48115,-3.70497,
535,40.48113,-3.70495,
536,40.48111,-3.70493,
537,40.48107,-3.70491,
538,40.48076,-3.7048,
539,40.48049,-3.7047,
540,40.48035,-3.70465,
541,40.48025,-3.70461,
542,40.48013,-3.70458,
543,40.48012,-3.70457,
544,40.47995,-3.70451,
545,40.47987,-3.70448,
546,40.47984,-3.70447,
547,40.47978,-3.70445,
548,40.47974,-3.70443,
549,40.4797,-3.70442,
550,40.47966,-3.70442,
551,40.47963,-3.70442,
552,40.47958,-3.70443,
553,40.47956,-3.70445,
554,40.47955,-3.70447,
555,40.47948,-3.70452,
556,40.47946,-3.70453,
557,40.47944,-3.70454,
558,40.47941,-3.70454,
559,40.47939,-3.70469,
560,40.47936,-3.70482,
561,40.47931,-3.70509,
562,40.47928,-3.70523,
563,40.47928,-3.70525,
564,40.4792,-3.70565,
565,40.47915,-3.70584,
566,40.47912,-3.70601,
567,40.4791,-3.70609,
568,40.47906,-3.70624,
569,40.47898,-3.70662,
570,40.47897,-3.70668,
571,40.47889,-3.70704,
572,40.47883,-3.70735,
573,40.47878,-3.70757,
574,40.47877,-3.70761,
575,40.4787,-3.70795,
576,40.47861,-3.70835,
577,40.47857,-3.70849,
578,40.47855,-3.70862,
579,40.47853,-3.70869,
580,40.47852,-3.70874,
581,40.47847,-3.70901,
582,40.47844,-3.70913,
583,40.47842,-3.70925,
584,40.47838,-3.70945,
585,40.47832,-3.70971,
586,40.47828,-3.70991,
587,40.47825,-3.71001,
588,40.47822,-3.71017,
589,40.47799,-3.71132,
590,40.47792,-3.71159,
591,40.4778,-3.71213,
592,40.47777,-3.71228,
593,40.47773,-3.71247,
594,40.4777,-3.71261,
595,40.47764,-3.71259,
596,40.47762,-3.71258,
597,40.47761,-3.71257,
598,40.47755,-3.71254,
599,40.47756,-3.71254,
600,40.47758,-3.71243,
601,40.4776,-3.71231,
602,40.47763,-3.7122,
603,40.47765,-3.71214,
604,40.47767,-3.71209,
605,40.47716,-3.71191,
606,40.47702,-3.71187,
607,40.47667,-3.71175,
608,40.47621,-3.71159,
609,40.47606,-3.71153,
610,40.47577,-3.71143,
611,40.47576,-3.71142,
612,40.47555,-3.71134,
613,40.47548,-3.71131,
614,40.4753,-3.71123,
615,40.47523,-3.7112,
616,40.47516,-3.71117,
617,40.47513,-3.71116,
618,40.47496,-3.71108,
619,40.47484,-3.71117,
620,40.47472,-3.71121,
621,40.47439,-3.71136,
622,40.47436,-3.71138,
623,40.47405,-3.71151,
624,40.47388,-3.71159,
625,40.47371,-3.71167,
626,40.47351,-3.71176,
627,40.47337,-3.71183,
628,40.47336,-3.71183,
629,40.47327,-3.71188,
630,40.47314,-3.71193,
631,40.4731,-3.71195,
632,40.4728,-3.71207,
633,40.47268,-3.71212,
634,40.47244,-3.71223,
635,40.47243,-3.71225,
636,40.47242,-3.71227,
637,40.4724,-3.71228,
638,40.47231,-3.71232,
639,40.4722,-3.71236,
640,40.47213,-3.71239,
641,40.47202,-3.71246,
642,40.4718,-3.71254,
643,40.47163,-3.71261,
644,40.47154,-3.71263,
645,40.4715,-3.71264,
646,40.47147,-3.71264,
647,40.47144,-3.71264,
648,40.47133,-3.7126,
649,40.47123,-3.71256,
650,40.47114,-3.71251,
651,40.47104,-3.71246,
652,40.47097,-3.71241,
653,40.47078,-3.71227,
654,40.47071,-3.7122,
655,40.47065,-3.7121,
656,40.47062,-3.71199,
657,40.47062,-3.71198,
658,40.47061,-3.71179,
659,40.47058,-3.71169,
660,40.47057,-3.71166,
661,40.47056,-3.71164,
662,40.47054,-3.71159,
663,40.47053,-3.71156,
664,40.47049,-3.71144,
665,40.47044,-3.71131,
666,40.47032,-3.71112,
667,40.4702,-3.71097,
668,40.47006,-3.71081,
669,40.47005,-3.71081,
670,40.47003,-3.71079,
671,40.47001,-3.71077,
672,40.46997,-3.71073,
673,40.46983,-3.71058,
674,40.46975,-3.7105,
675,40.46956,-3.71032,
676,40.46954,-3.7103,
677,40.46937,-3.71016,
678,40.46927,-3.71012,
679,40.46922,-3.7101,
680,40.46911,-3.71005,
681,40.46905,-3.71003,
682,40.46899,-3.71,
683,40.46898,-3.71,
684,40.46893,-3.70998,
685,40.46887,-3.70995,
686,40.46883,-3.70991,
687,40.46878,-3.70987,
688,40.46875,-3.70984,
689,40.46874,-3.70982,
690,40.46871,-3.70978,
691,40.46868,-3.70974,
692,40.46866,-3.70969,
693,40.46864,-3.70965,
694,40.46862,-3.70959,
695,40.4686,-3.70955,
696,40.46859,-3.70951,
697,40.46859,-3.70948,
698,40.46859,-3.70946,
699,40.46858,-3.7094,
700,40.46857,-3.70936,
701,40.46853,-3.70918,
702,40.46851,-3.70908,
703,40.4685,-3.70906,
704,40.46842,-3.70892,
705,40.46836,-3.70885,
706,40.46833,-3.70881,
707,40.46828,-3.70872,
708,40.46826,-3.70867,
709,40.46825,-3.70863,
710,40.46823,-3.70859,
711,40.46822,-3.70853,
712,40.4682,-3.70846,
713,40.4682,-3.70842,
714,40.46819,-3.70842,
715,40.46818,-3.70835,
716,40.46815,-3.70819,
717,40.46812,-3.70809,
718,40.46811,-3.70809,
719,40.4681,-3.70809,
720,40.4681,-3.70808,
721,40.46809,-3.70808,
722,40.46808,-3.70808,
723,40.46808,-3.70807,
724,40.46807,-3.70807,
725,40.46807,-3.70806,
726,40.46806,-3.70805,
727,40.46806,-3.70804,
728,40.46806,-3.70803,
729,40.46805,-3.70803,
730,40.46805,-3.70802,
731,40.46805,-3.70801,
732,40.46805,-3.708,
733,40.46805,-3.70799,
734,40.46805,-3.70798,
735,40.46806,-3.70798,
736,40.46806,-3.70797,
737,40.46806,-3.70796,
738,40.46807,-3.70796,
739,40.46807,-3.70795,
740,40.46807,-3.70794,
741,40.46808,-3.70794,
742,40.46809,-3.70793,
743,40.46807,-3.70784,
744,40.468,-3.70752,
745,40.46792,-3.70718,
746,40.46787,-3.70695,
747,40.46777,-3.7065,
748,40.46771,-3.70624,
749,40.46766,-3.70606,
750,40.46756,-3.70561,
751,40.46738,-3.70516,
752,40.46723,-3.70473,
753,40.46722,-3.70467,
754,40.4672,-3.70463,
755,40.46716,-3.70451,
756,40.46706,-3.70424,
757,40.46703,-3.70413,
758,40.4669,-3.70374,
759,40.46677,-3.70335,
760,40.46668,-3.70305,
761,40.46662,-3.70292,
762,40.46658,-3.70283,
763,40.46657,-3.70278,
764,40.46637,-3.70221,
765,40.46629,-3.70196,
766,40.46616,-3.70161,
767,40.46596,-3.70107,
768,40.46579,-3.7006,
769,40.46577,-3.70055,
770,40.46576,-3.70049,
771,40.46567,-3.70009,
772,40.46552,-3.69941,
773,40.4655,-3.6993,
774,40.4653,-3.69834,
775,40.46514,-3.69753,
776,40.46503,-3.69699,
777,40.46498,-3.69676,
778,40.46493,-3.6965,
779,40.46491,-3.69646,
780,40.4649,-3.69642,
781,40.46488,-3.69636,
782,40.46442,-3.69564,
783,40.46435,-3.69556,
784,40.46448,-3.69519,
785,40.46451,-3.69508,
786,40.46457,-3.69491,
787,40.46462,-3.69476,
788,40.46471,-3.69453,
789,40.46473,-3.69444,
790,40.46484,-3.69412,
791,40.46491,-3.69392,
792,40.46498,-3.69372,
793,40.46513,-3.6933,
794,40.46518,-3.69315,
795,40.4652,-3.69308,
796,40.46523,-3.69298,
797,40.46526,-3.69288,
798,40.46528,-3.69279,
799,40.4653,-3.69271,
800,40.46531,-3.69264,
801,40.46533,-3.69254,
802,40.46544,-3.69175,
803,40.46545,-3.69162,
804,40.46552,-3.69113,
805,40.46549,-3.69095,
806,40.46549,-3.69087,
807,40.4655,-3.69079,
808,40.4655,-3.69065,
809,40.46553,-3.69051,
810,40.46555,-3.69035,
811,40.46558,-3.69016,
812,40.46567,-3.68966,
813,40.46566,-3.68963,
814,40.46564,-3.6896,
815,40.46563,-3.68957,
816,40.46562,-3.68954,
817,40.46561,-3.6895,
818,40.4656,-3.68947,
819,40.4656,-3.68943,
820,40.4656,-3.68939,
821,40.4656,-3.68935,
822,40.4656,-3.68931,
823,40.4656,-3.68926,
824,40.46561,-3.68922,
825,40.46562,-3.68918,
826,40.46563,-3.68914,
827,40.46564,-3.6891,
828,40.46566,-3.68906,
829,40.46569,-3.689,
830,40.46573,-3.68894,
831,40.46578,-3.68889,
832,40.46583,-3.68885,
833,40.46585,-3.68883,
