timestamp,latitude,longitude,stop_name
208,40.37335,-3.66584,
209,40.37339,-3.66601,
210,40.37342,-3.66617,
211,40.37346,-3.66632,
212,40.37349,-3.66651,
213,40.37351,-3.66661,
214,40.37352,-3.66675,
215,40.37353,-3.66686,
216,40.37353,-3.66696,
217,40.37352,-3.66714,
218,40.37351,-3.66723,
219,40.3735,-3.66732,
220,40.37347,-3.66745,
221,40.37345,-3.66753,
222,40.3734,-3.6677,
223,40.37336,-3.6678,
224,40.37331,-3.66793,
225,40.37319,-3.66827,
226,40.37317,-3.66833,
227,40.37325,-3.66841,
228,40.37339,-3.66856,
229,40.37344,-3.66862,
230,40.37349,-3.66868,
231,40.37354,-3.66873,
232,40.37364,-3.66884,
233,40.3737,-3.6689,
234,40.37391,-3.66914,
235,40.37412,-3.66936,
236,40.37427,-3.66953,
237,40.37443,-3.66969,
238,40.37422,-3.67003,
239,40.37413,-3.67017,
240,40.37396,-3.67043,
241,40.37388,-3.67057,
242,40.3738,-3.67069,
243,40.37377,-3.67074,
244,40.37364,-3.67096,
245,40.37361,-3.671,
246,40.37357,-3.67106,
247,40.3735,-3.67118,
248,40.37362,-3.67122,
249,40.37374,-3.67124,
250,40.37384,-3.67127,
251,40.37393,-3.67129,
252,40.37406,-3.67131,
253,40.37418,-3.6713,
254,40.3743,-3.67128,
255,40.37441,-3.67124,
256,40.37447,-3.67121,
257,40.37453,-3.67117,
258,40.37462,-3.67111,
259,40.37467,-3.67107,
260,40.37475,-3.67099,
261,40.37494,-3.67075,
262,40.3752,-3.6704,
263,40.37529,-3.67028,
264,40.37531,-3.67025,
265,40.37543,-3.67011,
266,40.3755,-3.67003,
267,40.37556,-3.66998,
268,40.37563,-3.66995,
269,40.37572,-3.6699,
270,40.37575,-3.66989,
271,40.3758,-3.66987,
272,40.37593,-3.66984,
273,40.37599,-3.66984,
274,40.37607,-3.66983,
275,40.37611,-3.66983,
276,40.37613,-3.66984,
277,40.37621,-3.66985,
278,40.37625,-3.66986,
279,40.37628,-3.66988,
280,40.3763,-3.66989,
281,40.37638,-3.66992,
282,40.37642,-3.66994,
283,40.37645,-3.66996,
284,40.37651,-3.67001,
285,40.37655,-3.67004,
286,40.3766,-3.67009,
287,40.37665,-3.67016,
288,40.37668,-3.6702,
289,40.37674,-3.6703,
290,40.37679,-3.6704,
291,40.37683,-3.67048,
292,40.37686,-3.67054,
293,40.37688,-3.67061,
294,40.37691,-3.67069,
295,40.37693,-3.67077,
296,40.37695,-3.67091,
297,40.37695,-3.67099,
298,40.37696,-3.67107,
299,40.37696,-3.67122,
300,40.37695,-3.6714,
301,40.37695,-3.67159,
302,40.37695,-3.67166,
303,40.37696,-3.67178,
304,40.37697,-3.67189,
305,40.37699,-3.67201,
306,40.37702,-3.67213,
307,40.37706,-3.67224,
308,40.37708,-3.6723,
309,40.37711,-3.67237,
310,40.37715,-3.67243,
311,40.37722,-3.67254,
312,40.37726,-3.6726,
313,40.3773,-3.67265,
314,40.37735,-3.67269,
315,40.37737,-3.67271,
316,40.37741,-3.67275,
317,40.37742,-3.67276,
318,40.37746,-3.6728,
319,40.37757,-3.67288,
320,40.37772,-3.67299,
321,40.37788,-3.6731,
322,40.378,-3.6732,
323,40.37809,-3.67326,
324,40.37815,-3.67332,
325,40.37822,-3.67339,
326,40.37825,-3.67343,
327,40.3783,-3.6735,
328,40.37834,-3.67356,
329,40.37836,-3.6736,
330,40.37839,-3.67365,
331,40.37843,-3.67374,
332,40.37844,-3.67375,
333,40.37846,-3.67381,
334,40.37848,-3.67389,
335,40.3785,-3.67396,
336,40.37852,-3.67402,
337,40.37853,-3.67409,
338,40.37854,-3.6742,
339,40.37855,-3.67433,
340,40.37856,-3.67441,
341,40.37857,-3.67454,
342,40.37858,-3.67465,
343,40.37858,-3.67472,
344,40.37861,-3.67475,
345,40.37863,-3.67479,
346,40.37866,-3.67485,
347,40.37871,-3.67495,
348,40.37877,-3.67505,
349,40.37881,-3.67512,
350,40.37883,-3.67514,
351,40.37897,-3.6753,
352,40.37906,-3.6754,
353,40.37914,-3.67549,
354,40.3793,-3.67566,
355,40.37968,-3.67608,
356,40.38,-3.6756,
357,40.38002,-3.67558,
358,40.38003,-3.67556,
359,40.38023,-3.67524,
360,40.38032,-3.67511,
361,40.38033,-3.67511,
362,40.38036,-3.67504,
363,40.3805,-3.67482,
364,40.3806,-3.67467,
365,40.38067,-3.67455,
366,40.38075,-3.67443,
367,40.38087,-3.67426,
368,40.38088,-3.67423,
369,40.38098,-3.67409,
370,40.38112,-3.67388,
371,40.38139,-3.67346,
372,40.38143,-3.6734,
373,40.38147,-3.67333,
374,40.38169,-3.67299,
375,40.38171,-3.67296,
376,40.38176,-3.67289,
377,40.38149,-3.6726,
378,40.38141,-3.67252,
379,40.38283,-3.67163,
380,40.383,-3.67153,
381,40.38352,-3.6712,
382,40.38377,-3.67104,
383,40.38387,-3.67098,
384,40.3839,-3.67095,
385,40.38401,-3.67088,
386,40.38432,-3.67068,
387,40.38435,-3.67066,
388,40.38451,-3.67056,
389,40.38466,-3.67043,
390,40.38488,-3.67055,
391,40.38498,-3.67061,
392,40.38505,-3.67065,
393,40.3851,-3.67068,
394,40.38514,-3.6707,
395,40.38519,-3.67073,
396,40.3852,-3.67074,
397,40.38523,-3.67076,
398,40.38525,-3.67077,
399,40.38526,-3.67078,
400,40.38533,-3.67081,
401,40.38538,-3.67083,
402,40.38543,-3.67085,
403,40.38549,-3.67087,
404,40.38554,-3.67088,
405,40.38556,-3.67089,
406,40.38573,-3.67094,
407,40.38578,-3.67096,
408,40.38591,-3.671,
409,40.38613,-3.67108,
410,40.38629,-3.67114,
411,40.38652,-3.67122,
412,40.38669,-3.67128,
413,40.38688,-3.67135,
414,40.38694,-3.67137,
415,40.38711,-3.67143,
416,40.38726,-3.67149,
417,40.3874,-3.67154,
418,40.38743,-3.67155,
419,40.38753,-3.67157,
420,40.38765,-3.67161,
421,40.38785,-3.67166,
422,40.38791,-3.67165,
423,40.38794,-3.67165,
424,40.38796,-3.67166,
425,40.38801,-3.67167,
426,40.38809,-3.67171,
427,40.3881,-3.67171,
428,40.38812,-3.67172,
429,40.38815,-3.67173,
430,40.38825,-3.67173,
431,40.3883,-3.67174,
432,40.38833,-3.67174,
433,40.38837,-3.67175,
434,40.38839,-3.67176,
435,40.3884,-3.67177,
436,40.38843,-3.6718,
437,40.3885,-3.67182,
438,40.38859,-3.67185,
439,40.38878,-3.6719,
440,40.38888,-3.67193,
441,40.38917,-3.67202,
442,40.38949,-3.67211,
443,40.38979,-3.6722,
444,40.38988,-3.67222,
445,40.38992,-3.67224,
446,40.39002,-3.67227,
447,40.39022,-3.67235,
448,40.39039,-3.67241,
449,40.39042,-3.67243,
450,40.39047,-3.67245,
451,40.39052,-3.67248,
452,40.39057,-3.67251,
453,40.39063,-3.67255,
454,40.39069,-3.6726,
455,40.39073,-3.67264,
456,40.39074,-3.67265,
457,40.3908,-3.67272,
458,40.39087,-3.67282,
459,40.39094,-3.67296,
460,40.39101,-3.6731,
461,40.39107,-3.67323,
462,40.39111,-3.67335,
463,40.39112,-3.67339,
464,40.39114,-3.67347,
465,40.39117,-3.67359,
466,40.39121,-3.67377,
467,40.39125,-3.67393,
468,40.39127,-3.674,
469,40.39135,-3.67431,
470,40.39143,-3.6746,
471,40.39152,-3.67489,
472,40.39158,-3.67507,
473,40.39168,-3.67533,
474,40.39173,-3.67544,
475,40.39177,-3.67553,
476,40.3918,-3.6756,
477,40.3919,-3.67579,
478,40.39205,-3.67601,
479,40.39214,-3.67616,
480,40.39253,-3.67672,
481,40.39261,-3.67676,
482,40.39292,-3.67712,
483,40.39326,-3.67751,
484,40.39358,-3.67787,
485,40.39363,-3.67793,
