timestamp,latitude,longitude,stop_name
0,40.42645,-3.70068,
1,40.42651,-3.70052,
2,40.42654,-3.70044,
3,40.42657,-3.70037,
4,40.4266,-3.70028,
5,40.42665,-3.70014,
6,40.42672,-3.69994,
7,40.42674,-3.69987,
8,40.42676,-3.69982,
9,40.42702,-3.69907,
10,40.42711,-3.69889,
11,40.42719,-3.69881,
12,40.4273,-3.69896,
13,40.4273,-3.69897,
14,40.42738,-3.69909,
15,40.42741,-3.69912,
16,40.42743,-3.69914,
17,40.42746,-3.69916,
18,40.42759,-3.69918,
19,40.42768,-3.69922,
20,40.42774,-3.69924,
21,40.42776,-3.69925,
22,40.42777,-3.69926,
23,40.42778,-3.69927,
24,40.42779,-3.69929,
25,40.42816,-3.69937,
26,40.42838,-3.6994,
27,40.42848,-3.69942,
28,40.42856,-3.69979,
29,40.42862,-3.70006,
30,40.42863,-3.70011,
31,40.4287,-3.70047,
32,40.4289,-3.70138,
33,40.42893,-3.70154,
34,40.42894,-3.70158,
35,40.42895,-3.70162,
36,40.42896,-3.70165,
37,40.42897,-3.70168,
38,40.42898,-3.70171,
39,40.429,-3.70174,
40,40.42902,-3.70177,
41,40.42907,-3.70185,
42,40.4291,-3.70194,
43,40.42912,-3.702,
44,40.42913,-3.70204,
45,40.42914,-3.70209,
46,40.42916,-3.7022,
47,40.42917,-3.7023,
48,40.42917,-3.70233,
49,40.42917,-3.70237,
50,40.42916,-3.70246,
51,40.42927,-3.70245,
52,40.42929,-3.70245,
53,40.42934,-3.70246,
54,40.42936,-3.70247,
55,40.42941,-3.70249,
56,40.42945,-3.70251,
57,40.42952,-3.70254,
58,40.42976,-3.70264,
59,40.42982,-3.70266,
60,40.4299,-3.70269,
61,40.42996,-3.70271,
62,40.43007,-3.70276,
63,40.4302,-3.70282,
64,40.4307,-3.70303,
65,40.43109,-3.70319,
66,40.43118,-3.70324,
67,40.43133,-3.70331,
68,40.43157,-3.70341,
69,40.43165,-3.70345,
70,40.43172,-3.70348,
71,40.43211,-3.70365,
72,40.43249,-3.70382,
73,40.43267,-3.7039,
74,40.4331,-3.70408,
75,40.4332,-3.70412,
76,40.4333,-3.70413,
77,40.43333,-3.70413,
78,40.43338,-3.70413,
79,40.43342,-3.70412,
80,40.43347,-3.7041,
81,40.43349,-3.70408,
82,40.4335,-3.70407,
83,40.43352,-3.70407,
84,40.43353,-3.70406,
85,40.43355,-3.70405,
86,40.43357,-3.70404,
87,40.43359,-3.70404,
88,40.4336,-3.70404,
89,40.43361,-3.70404,
90,40.43362,-3.70404,
91,40.43363,-3.70404,
92,40.43364,-3.70404,
93,40.43365,-3.70405,
94,40.43367,-3.70405,
95,40.43368,-3.70405,
96,40.43369,-3.70406,
97,40.4337,-3.70407,
98,40.43371,-3.70408,
99,40.43373,-3.70409,
100,40.43375,-3.7041,
101,40.43376,-3.70413,
102,40.43378,-3.70415,
103,40.43379,-3.70418,
104,40.43379,-3.70421,
105,40.4338,-3.70423,
106,40.4338,-3.70425,
107,40.4338,-3.70427,
108,40.4338,-3.70429,
109,40.4338,-3.70431,
110,40.4338,-3.70433,
111,40.43379,-3.70436,
112,40.43379,-3.70438,
113,40.43378,-3.7044,
114,40.43377,-3.70442,
115,40.43376,-3.70443,
116,40.43375,-3.70445,
117,40.43374,-3.70446,
118,40.43373,-3.70447,
119,40.43372,-3.70448,
120,40.4337,-3.70449,
121,40.43369,-3.7045,
122,40.43363,-3.70456,
123,40.4336,-3.7046,
124,40.43357,-3.70463,
125,40.43354,-3.70468,
126,40.43351,-3.70472,
127,40.43347,-3.7048,
128,40.43336,-3.70512,
129,40.43331,-3.70537,
130,40.43328,-3.7055,
131,40.43338,-3.70553,
132,40.43342,-3.70554,
133,40.43346,-3.70555,
134,40.4335,-3.70556,
135,40.43363,-3.70558,
136,40.43448,-3.7057,
137,40.43451,-3.7057,
138,40.43456,-3.70571,
139,40.43463,-3.70571,
140,40.43468,-3.7057,
141,40.43484,-3.70569,
142,40.43496,-3.70568,
143,40.43495,-3.70556,
144,40.4349,-3.70452,
145,40.43489,-3.70432,
146,40.43482,-3.70295,
147,40.43479,-3.70192,
148,40.43594,-3.70242,
149,40.43669,-3.70275,
150,40.43677,-3.70279,
151,40.43683,-3.7028,
152,40.43693,-3.7028,
153,40.43692,-3.70279,
154,40.43692,-3.70278,
155,40.43692,-3.70277,
156,40.43692,-3.70275,
157,40.43692,-3.70274,
158,40.43692,-3.70273,
159,40.43692,-3.70272,
160,40.43692,-3.70271,
161,40.43692,-3.7027,
162,40.43692,-3.70269,
163,40.43692,-3.70268,
164,40.43693,-3.70267,
165,40.43693,-3.70266,
166,40.43693,-3.70265,
167,40.43694,-3.70264,
168,40.43694,-3.70263,
169,40.43695,-3.70262,
170,40.43696,-3.70261,
171,40.43696,-3.7026,
172,40.43697,-3.7026,
173,40.43698,-3.70259,
174,40.43698,-3.70258,
175,40.43699,-3.70258,
176,40.437,-3.70257,
177,40.43701,-3.70257,
178,40.43702,-3.70257,
179,40.43703,-3.70256,
180,40.43704,-3.70256,
181,40.43705,-3.70256,
182,40.43706,-3.70256,
183,40.43707,-3.70256,
184,40.43708,-3.70256,
185,40.43709,-3.70256,
186,40.4371,-3.70256,
187,40.43711,-3.70256,
188,40.43712,-3.70257,
189,40.43713,-3.70257,
190,40.43713,-3.70258,
191,40.43714,-3.70258,
192,40.43715,-3.70259,
193,40.43715,-3.7026,
194,40.43716,-3.70261,
195,40.43717,-3.70261,
196,40.43717,-3.70262,
197,40.43718,-3.70263,
198,40.43718,-3.70264,
199,40.43718,-3.70265,
200,40.43719,-3.70266,
201,40.43719,-3.70267,
202,40.43719,-3.70268,
203,40.43719,-3.70269,
204,40.43719,-3.70271,
205,40.4372,-3.70272,
206,40.43719,-3.70273,
207,40.4372,-3.70274,
208,40.43733,-3.70273,
209,40.43737,-3.70272,
210,40.4375,-3.70271,
211,40.43755,-3.70271,
212,40.4381,-3.70267,
213,40.43861,-3.70263,
214,40.43853,-3.70106,
215,40.4385,-3.70051,
216,40.43849,-3.70027,
217,40.43899,-3.70048,
218,40.43923,-3.70058,
219,40.43948,-3.70069,
220,40.43967,-3.70078,
221,40.43972,-3.7008,
222,40.44,-3.70092,
223,40.4402,-3.70101,
224,40.44044,-3.70111,
225,40.44068,-3.70121,
226,40.44088,-3.7013,
227,40.4411,-3.70139,
228,40.44154,-3.70159,
229,40.44158,-3.7016,
230,40.44171,-3.70165,
231,40.44203,-3.7018,
232,40.44238,-3.70195,
233,40.4432,-3.70231,
234,40.4433,-3.70234,
235,40.44431,-3.70276,
236,40.44489,-3.70302,
237,40.44541,-3.70325,
238,40.44551,-3.70329,
